customer_id,first_name,last_name,phone,email,street,city,state,zip_code,extract_time,source,local
627,Deloris,Larson,Not available,deloris.larson@aol.com,242 Branch Street ,Duarte,CA,91010,1714319416.005987,csv,False
628,Ehtel,Cobb,Not available,ehtel.cobb@hotmail.com,741 Rockville Drive ,Lockport,NY,14094,1714319416.005987,csv,False
629,Evelina,Byrd,(716) 601-7704,evelina.byrd@msn.com,628 S. Church St. ,Buffalo,NY,14215,1714319416.005987,csv,False
630,Zulema,Browning,Not available,zulema.browning@gmail.com,12 NW. Lafayette St. ,Amsterdam,NY,12010,1714319416.005987,csv,False
631,Tressa,Weiss,Not available,tressa.weiss@msn.com,52 Wild Rose Avenue ,Ossining,NY,10562,1714319416.005987,csv,False
632,Yvette,Rogers,Not available,yvette.rogers@aol.com,3 SE. Oklahoma Drive ,Franklin Square,NY,11010,1714319416.005987,csv,False
633,Kiara,Deleon,(657) 378-8011,kiara.deleon@gmail.com,164 Addison Drive ,Anaheim,CA,92806,1714319416.005987,csv,False
634,Taylor,Cole,Not available,taylor.cole@gmail.com,9408 Holly Lane ,Carmel,NY,10512,1714319416.005987,csv,False
635,Myrtie,James,Not available,myrtie.james@yahoo.com,566 North Livingston Ave. ,Merrick,NY,11566,1714319416.005987,csv,False
636,Ashton,Lott,Not available,ashton.lott@hotmail.com,609 Windfall Lane ,Floral Park,NY,11001,1714319416.005987,csv,False
637,Kara,Higgins,Not available,kara.higgins@aol.com,758 Jennings Street ,Ossining,NY,10562,1714319416.005987,csv,False
638,Tomeka,Higgins,Not available,tomeka.higgins@msn.com,591 W. Corona St. ,Poughkeepsie,NY,12601,1714319416.005987,csv,False
639,Ronald,Parsons,Not available,ronald.parsons@msn.com,268 Pin Oak Rd. ,Maspeth,NY,11378,1714319416.005987,csv,False
640,Allison,Nolan,(845) 276-5729,allison.nolan@gmail.com,7421 Victoria St. ,New City,NY,10956,1714319416.005987,csv,False
641,Derrick,Marks,Not available,derrick.marks@yahoo.com,7247 East Prairie Lane ,Glendora,CA,91740,1714319416.005987,csv,False
642,Yang,Roth,Not available,yang.roth@aol.com,234 E. Shub Farm Ave. ,Webster,NY,14580,1714319416.005987,csv,False
643,Melba,Wilkinson,Not available,melba.wilkinson@gmail.com,255 Harvard Dr. ,Floral Park,NY,11001,1714319416.005987,csv,False
644,Valentin,Mclaughlin,Not available,valentin.mclaughlin@hotmail.com,56 Squaw Creek Street ,Lindenhurst,NY,11757,1714319416.005987,csv,False
645,Lewis,Garner,(631) 871-2512,lewis.garner@gmail.com,9550 East Greenrose St. ,Brentwood,NY,11717,1714319416.005987,csv,False
646,Ann,Heath,Not available,ann.heath@msn.com,413 East St. ,South El Monte,CA,91733,1714319416.005987,csv,False
647,Janelle,Maldonado,Not available,janelle.maldonado@gmail.com,34 Mammoth Street ,Richmond Hill,NY,11418,1714319416.005987,csv,False
648,Catrice,Hicks,Not available,catrice.hicks@yahoo.com,403 Inverness Street ,San Pablo,CA,94806,1714319416.005987,csv,False
649,Eli,Contreras,Not available,eli.contreras@hotmail.com,35 Highland Ave. ,Ronkonkoma,NY,11779,1714319416.005987,csv,False
650,Rita,Bailey,Not available,rita.bailey@hotmail.com,69 Glenwood Street ,Ossining,NY,10562,1714319416.005987,csv,False
651,Laure,Pena,Not available,laure.pena@yahoo.com,9849 West Elmwood St. ,Wappingers Falls,NY,12590,1714319416.005987,csv,False
652,Tilda,Melton,(248) 767-4165,tilda.melton@msn.com,237 Elmwood Drive ,Troy,NY,12180,1714319416.005987,csv,False
653,Florencio,Davenport,Not available,florencio.davenport@yahoo.com,8759 Brookside Ave. ,Jamestown,NY,14701,1714319416.005987,csv,False
654,Eun,Harris,(619) 378-2432,eun.harris@gmail.com,623 Jones St. ,San Diego,CA,92111,1714319416.005987,csv,False
655,Marylyn,Browning,Not available,marylyn.browning@msn.com,915 Lakeshore Street ,Scarsdale,NY,10583,1714319416.005987,csv,False
656,Romana,Barnes,Not available,romana.barnes@yahoo.com,9776 Shipley Rd. ,Floral Park,NY,11001,1714319416.005987,csv,False
657,Sam,Lester,Not available,sam.lester@gmail.com,563 South Beacon Lane ,Baldwin,NY,11510,1714319416.005987,csv,True
658,Nicki,Larson,Not available,nicki.larson@yahoo.com,8317 West Leatherwood Dr. ,Monsey,NY,10952,1714319416.005987,csv,False
659,Antonetta,Rocha,Not available,antonetta.rocha@yahoo.com,9858 Newcastle St. ,Port Chester,NY,10573,1714319416.005987,csv,False
660,Shara,Pope,Not available,shara.pope@msn.com,194 Amherst Dr. ,Ridgecrest,CA,93555,1714319416.005987,csv,False
661,Trena,Hudson,Not available,trena.hudson@hotmail.com,135 Grand Ave. ,Monroe,NY,10950,1714319416.005987,csv,False
662,Loraine,Sykes,Not available,loraine.sykes@yahoo.com,9239 Windsor Ave. ,Scarsdale,NY,10583,1714319416.005987,csv,False
663,Alissa,Hood,Not available,alissa.hood@gmail.com,8032 Maple Drive ,New Windsor,NY,12553,1714319416.005987,csv,False
664,Augustus,Schmidt,Not available,augustus.schmidt@msn.com,624 Jones Dr. ,Corona,NY,11368,1714319416.005987,csv,False
665,Stacie,Sims,(510) 194-5117,stacie.sims@hotmail.com,47 Orange Ave. ,Oakland,CA,94603,1714319416.005987,csv,False
666,Brittni,Green,Not available,brittni.green@msn.com,842 El Dorado Lane ,Floral Park,NY,11001,1714319416.005987,csv,False
667,Etsuko,Garrison,Not available,etsuko.garrison@yahoo.com,1 Arrowhead Street ,Richmond Hill,NY,11418,1714319416.005987,csv,False
668,Calandra,Stanton,Not available,calandra.stanton@aol.com,36 Livingston Dr. ,Lake Jackson,TX,77566,1714319416.005987,csv,False
669,Willis,Randolph,Not available,willis.randolph@yahoo.com,332 Constitution St. ,Harlingen,TX,78552,1714319416.005987,csv,False
670,Shawnda,Glover,Not available,shawnda.glover@gmail.com,138 Belmont Ave. ,Liverpool,NY,13090,1714319416.005987,csv,False
671,Jennette,Baker,Not available,jennette.baker@gmail.com,798 Marvon St. ,Banning,CA,92220,1714319416.005987,csv,False
672,Elma,Molina,Not available,elma.molina@msn.com,8565 Devon Ave. ,New Rochelle,NY,10801,1714319416.005987,csv,False
673,Adam,Henderson,Not available,adam.henderson@hotmail.com,167 James St. ,Los Banos,CA,93635,1714319416.005987,csv,False
674,Ira,Moore,Not available,ira.moore@gmail.com,1 Pineknoll Court ,Saratoga Springs,NY,12866,1714319416.005987,csv,False
675,Kermit,Bowman,(915) 996-5952,kermit.bowman@gmail.com,3 Airport Street ,El Paso,TX,79930,1714319416.005987,csv,False
676,Gayle,Wilkinson,Not available,gayle.wilkinson@yahoo.com,4 Riverside Ave. ,Lindenhurst,NY,11757,1714319416.005987,csv,False
677,Launa,Hull,Not available,launa.hull@yahoo.com,936 Grove Street ,Helotes,TX,78023,1714319416.005987,csv,False
678,Myron,Johns,Not available,myron.johns@msn.com,5 N. Woodsman Rd. ,Whitestone,NY,11357,1714319416.005987,csv,False
679,Tuan,Wolfe,Not available,tuan.wolfe@aol.com,7641 Oak Meadow Dr. ,West Babylon,NY,11704,1714319416.005987,csv,False
680,Mathilda,Pennington,(845) 407-9524,mathilda.pennington@gmail.com,14 S. Argyle Ave. ,New City,NY,10956,1714319416.005987,csv,False
681,Reatha,Perez,Not available,reatha.perez@aol.com,9917 1st St. ,Holbrook,NY,11741,1714319416.005987,csv,False
682,Arnita,Thomas,Not available,arnita.thomas@gmail.com,154 2nd St. ,Orchard Park,NY,14127,1714319416.005987,csv,False
683,Amparo,Burks,Not available,amparo.burks@aol.com,7781 Augusta St. ,Merrick,NY,11566,1714319416.005987,csv,False
684,Jenny,Bell,Not available,jenny.bell@hotmail.com,38 Crescent St. ,Niagara Falls,NY,14304,1714319416.005987,csv,False
685,Laverne,Craft,Not available,laverne.craft@aol.com,829 N. Pierce Street ,Forest Hills,NY,11375,1714319416.005987,csv,False
686,Darcel,Harmon,Not available,darcel.harmon@msn.com,966 Hickory Street ,Santa Clara,CA,95050,1714319416.005987,csv,False
687,Cecilia,Camacho,Not available,cecilia.camacho@yahoo.com,682 Mountainview Rd. ,Desoto,TX,75115,1714319416.005987,csv,False
688,Pearlie,Cochran,Not available,pearlie.cochran@msn.com,23 Homewood Rd. ,Campbell,CA,95008,1714319416.005987,csv,False
689,Deirdre,Ryan,Not available,deirdre.ryan@yahoo.com,83 Jefferson Lane ,Utica,NY,13501,1714319416.005987,csv,False
690,Yevette,Elliott,Not available,yevette.elliott@aol.com,182 Euclid Street ,Jackson Heights,NY,11372,1714319416.005987,csv,False
691,Ladawn,Downs,(281) 165-2090,ladawn.downs@yahoo.com,7452 S. Airport Court ,Houston,TX,77016,1714319416.005987,csv,False
692,Dorothea,Chang,Not available,dorothea.chang@gmail.com,75 Oak Ave. ,Astoria,NY,11102,1714319416.005987,csv,False
693,Merlin,Foreman,(516) 150-1321,merlin.foreman@msn.com,8198 North Rockaway St. ,Hempstead,NY,11550,1714319416.005987,csv,False
694,Lanie,Dunn,Not available,lanie.dunn@gmail.com,7583 Pilgrim Ave. ,North Tonawanda,NY,14120,1714319416.005987,csv,False
695,Christoper,Gould,Not available,christoper.gould@aol.com,8718 South Constitution St. ,Shirley,NY,11967,1714319416.005987,csv,False
696,Norine,Huffman,Not available,norine.huffman@aol.com,363 Dunbar Drive ,Encino,CA,91316,1714319416.005987,csv,False
697,Alane,Mccarty,(619) 377-8586,alane.mccarty@hotmail.com,8254 Hilldale Street ,San Diego,CA,92111,1714319416.005987,csv,False
698,Charleen,Joyner,Not available,charleen.joyner@aol.com,735 N. John Dr. ,Corona,NY,11368,1714319416.005987,csv,False
699,Zella,Fernandez,Not available,zella.fernandez@yahoo.com,8 Marshall Dr. ,Rockville Centre,NY,11570,1714319416.005987,csv,False
700,Collene,Knox,(361) 760-1523,collene.knox@msn.com,7 North Branch Lane ,Corpus Christi,TX,78418,1714319416.005987,csv,False
701,Alysia,Nicholson,(805) 493-7311,alysia.nicholson@hotmail.com,868 Trusel St. ,Oxnard,CA,93035,1714319416.005987,csv,False
702,Sharie,Whitaker,Not available,sharie.whitaker@hotmail.com,7 Bayport Lane ,Merrick,NY,11566,1714319416.005987,csv,False
703,Diana,Cobb,Not available,diana.cobb@hotmail.com,558 Vale St. ,Fullerton,CA,92831,1714319416.005987,csv,False
704,Morton,Barron,(661) 386-4884,morton.barron@msn.com,542 Circle Rd. ,Bakersfield,CA,93306,1714319416.005987,csv,False
705,Camille,Harvey,Not available,camille.harvey@hotmail.com,859 Beaver Ridge Ave. ,Huntington,NY,11743,1714319416.005987,csv,False
706,Lolita,O'neill,Not available,lolita.o'neill@aol.com,36 Prairie Dr. ,Massapequa Park,NY,11762,1714319416.005987,csv,False
707,Terese,Briggs,Not available,terese.briggs@msn.com,16 N. Oak Valley St. ,Woodside,NY,11377,1714319416.005987,csv,False
708,Majorie,Glover,Not available,majorie.glover@msn.com,4 Garden Ave. ,Apple Valley,CA,92307,1714319416.005987,csv,False
709,Vinnie,Chan,Not available,vinnie.chan@aol.com,8750 Surrey St. ,Forest Hills,NY,11375,1714319416.005987,csv,False
710,Ezra,Silva,Not available,ezra.silva@msn.com,8629 Catherine Rd. ,New Windsor,NY,12553,1714319416.005987,csv,False
711,Jovita,Bishop,Not available,jovita.bishop@aol.com,8123 Wild Horse St. ,Staten Island,NY,10301,1714319416.005987,csv,False
712,Kecia,Olsen,Not available,kecia.olsen@msn.com,8389 Central St. ,Santa Cruz,CA,95060,1714319416.005987,csv,True
713,Ilona,Spears,Not available,ilona.spears@gmail.com,984 Canterbury Lane ,Port Jefferson Station,NY,11776,1714319416.005987,csv,False
714,Senaida,Thompson,Not available,senaida.thompson@msn.com,578 Golf Drive ,Bronx,NY,10451,1714319416.005987,csv,False
715,Larae,Carney,Not available,larae.carney@msn.com,9322 Glen Ridge Dr. ,Sunnyside,NY,11104,1714319416.005987,csv,False
716,Sebrina,Hart,Not available,sebrina.hart@yahoo.com,7679 Pacific St. ,Coram,NY,11727,1714319416.005987,csv,False
717,Kristofer,Craig,Not available,kristofer.craig@yahoo.com,6 Delaware Lane ,Plainview,NY,11803,1714319416.005987,csv,False
718,Luciana,Mcgee,Not available,luciana.mcgee@msn.com,8002 Cross St. ,Selden,NY,11784,1714319416.005987,csv,False
719,Nicki,Fry,Not available,nicki.fry@hotmail.com,950 Snake Hill Lane ,Endicott,NY,13760,1714319416.005987,csv,False
720,Devin,Shaffer,(507) 557-2191,devin.shaffer@gmail.com,382 Third Ave. ,Rochester,NY,14606,1714319416.005987,csv,False
721,Erlinda,Osborne,Not available,erlinda.osborne@yahoo.com,148 Elm St. ,West Islip,NY,11795,1714319416.005987,csv,False
722,Camila,Carroll,(210) 436-8676,camila.carroll@yahoo.com,72 Shub Farm Avenue ,San Antonio,TX,78213,1714319416.005987,csv,False
723,Vicki,Wiggins,Not available,vicki.wiggins@hotmail.com,71 Broad Ave. ,Wappingers Falls,NY,12590,1714319416.005987,csv,False
724,Lois,Steele,Not available,lois.steele@yahoo.com,7501 South Marlborough Street ,Ossining,NY,10562,1714319416.005987,csv,False
725,Carola,Mcpherson,Not available,carola.mcpherson@hotmail.com,578 Shirley Dr. ,Rego Park,NY,11374,1714319416.005987,csv,False
726,Rochell,Cantrell,Not available,rochell.cantrell@yahoo.com,437 Water Dr. ,Port Jefferson Station,NY,11776,1714319416.005987,csv,False
727,Kasha,Sullivan,Not available,kasha.sullivan@hotmail.com,48 Foster Rd. ,Scarsdale,NY,10583,1714319416.005987,csv,False
728,Viva,Dawson,Not available,viva.dawson@yahoo.com,446 Princess Ave. ,Orchard Park,NY,14127,1714319416.005987,csv,False
729,Hue,Dalton,Not available,hue.dalton@hotmail.com,7940 Oakwood Street ,Apple Valley,CA,92307,1714319416.005987,csv,False
730,Andria,Rivers,Not available,andria.rivers@aol.com,183 Ohio Ave. ,Amarillo,TX,79106,1714319416.005987,csv,False
731,Hilary,Savage,(805) 753-6881,hilary.savage@yahoo.com,696 Howard Court ,Oxnard,CA,93035,1714319416.005987,csv,False
732,Lavona,Austin,Not available,lavona.austin@yahoo.com,926 South Euclid St. ,Utica,NY,13501,1714319416.005987,csv,False
733,Doreatha,Ford,Not available,doreatha.ford@yahoo.com,9413 Ryan Ave. ,Huntington,NY,11743,1714319416.005987,csv,False
734,Alina,Mcleod,Not available,alina.mcleod@msn.com,20 Winchester Street ,Patchogue,NY,11772,1714319416.005987,csv,False
735,Aide,Franco,Not available,aide.franco@msn.com,8017 Lake Forest St. ,Atwater,CA,95301,1714319416.005987,csv,False
736,Genny,Hensley,Not available,genny.hensley@yahoo.com,8849 Marconi Ave. ,Redondo Beach,CA,90278,1714319416.005987,csv,False
737,Melita,Dominguez,Not available,melita.dominguez@msn.com,9903 Santa Clara Lane ,Auburn,NY,13021,1714319416.005987,csv,False
738,Fannie,Jenkins,(805) 774-5696,fannie.jenkins@msn.com,7858 E. Pawnee Dr. ,Oxnard,CA,93035,1714319416.005987,csv,False
739,Bobbi,Banks,Not available,bobbi.banks@yahoo.com,396 Wagon Rd. ,Bayside,NY,11361,1714319416.005987,csv,False
740,Gwenn,Melton,Not available,gwenn.melton@yahoo.com,9545 Wakehurst Drive ,Centereach,NY,11720,1714319416.005987,csv,False
741,Laci,Castro,Not available,laci.castro@hotmail.com,130 Birchpond Street ,Saint Albans,NY,11412,1714319416.005987,csv,False
742,Evelina,Manning,Not available,evelina.manning@aol.com,7515 Spring St. ,Mount Vernon,NY,10550,1714319416.005987,csv,False
743,Tania,Swanson,Not available,tania.swanson@yahoo.com,8646 Glen Eagles Ave. ,Longview,TX,75604,1714319416.005987,csv,False
744,Laurel,Schultz,Not available,laurel.schultz@hotmail.com,812 E. 1st Lane ,Mount Vernon,NY,10550,1714319416.005987,csv,False
745,Carolyne,Conley,Not available,carolyne.conley@gmail.com,431 Lees Creek Drive ,Floral Park,NY,11001,1714319416.005987,csv,False
746,Eldridge,Greer,Not available,eldridge.greer@aol.com,131 E. Madison St. ,Central Islip,NY,11722,1714319416.005987,csv,False
747,Margret,Barnett,Not available,margret.barnett@gmail.com,7509 Depot Rd. ,Forney,TX,75126,1714319416.005987,csv,False
748,Oliva,Blackwell,Not available,oliva.blackwell@hotmail.com,54 Ramblewood St. ,Elmhurst,NY,11373,1714319416.005987,csv,False
749,Oralia,Farley,Not available,oralia.farley@hotmail.com,747B E. Coffee Street ,Upland,CA,91784,1714319416.005987,csv,False
750,Romaine,Salazar,Not available,romaine.salazar@yahoo.com,7700 Wentworth Rd. ,Monsey,NY,10952,1714319416.005987,csv,False
751,Hermila,Mckay,Not available,hermila.mckay@yahoo.com,23 Garfield Dr. ,Coachella,CA,92236,1714319416.005987,csv,False
752,Lloyd,Miranda,Not available,lloyd.miranda@hotmail.com,9098 Jennings St. ,Encino,CA,91316,1714319416.005987,csv,False
753,Mandi,Gibbs,Not available,mandi.gibbs@gmail.com,80 Sycamore Drive ,East Elmhurst,NY,11369,1714319416.005987,csv,False
754,Hue,May,Not available,hue.may@aol.com,19 S. Lawrence Dr. ,Valley Stream,NY,11580,1714319416.005987,csv,False
755,Tomika,Wilder,Not available,tomika.wilder@aol.com,142 South Ocean St. ,New Hyde Park,NY,11040,1714319416.005987,csv,False
756,Graig,Roth,Not available,graig.roth@aol.com,7516 Wrangler Street ,West Babylon,NY,11704,1714319416.005987,csv,False
757,Lamar,Greer,Not available,lamar.greer@gmail.com,7909 Golden Star Ave. ,Levittown,NY,11756,1714319416.005987,csv,False
758,Raymonde,Garcia,Not available,raymonde.garcia@aol.com,55 NE. North St. ,Queensbury,NY,12804,1714319416.005987,csv,False
759,Cira,Downs,(510) 788-4456,cira.downs@gmail.com,672 Sussex Ave. ,Oakland,CA,94603,1714319416.005987,csv,False
760,Marisa,Chambers,Not available,marisa.chambers@msn.com,15 E. Rock Creek Ave. ,Amityville,NY,11701,1714319416.005987,csv,False
761,Rod,Hatfield,Not available,rod.hatfield@hotmail.com,7090 Bridge Dr. ,Ronkonkoma,NY,11779,1714319416.005987,csv,False
762,Quyen,Houston,Not available,quyen.houston@gmail.com,7758 Homewood Dr. ,Central Islip,NY,11722,1714319416.005987,csv,False
763,Han,Schneider,Not available,han.schneider@gmail.com,40 Holly Street ,Elmhurst,NY,11373,1714319416.005987,csv,False
764,Terrell,Mathis,Not available,terrell.mathis@aol.com,9320 Center Ave. ,Selden,NY,11784,1714319416.005987,csv,False
765,Spring,Hayes,Not available,spring.hayes@hotmail.com,8591 Wentworth St. ,Ossining,NY,10562,1714319416.005987,csv,False
766,Lecia,Hancock,Not available,lecia.hancock@hotmail.com,9167 Pineknoll St. ,Schenectady,NY,12302,1714319416.005987,csv,False
767,Twana,Arnold,(657) 988-1904,twana.arnold@msn.com,47 North Fairground Lane ,Anaheim,CA,92806,1714319416.005987,csv,False
768,Yvone,Yates,Not available,yvone.yates@gmail.com,9269 Blue Spring Ave. ,San Pablo,CA,94806,1714319416.005987,csv,False
769,Agatha,Melton,Not available,agatha.melton@yahoo.com,89 East Illinois Street ,Springfield Gardens,NY,11413,1714319416.005987,csv,False
770,Lavonda,Stephenson,Not available,lavonda.stephenson@gmail.com,37 Birchwood Dr. ,Bay Shore,NY,11706,1714319416.005987,csv,False
771,Agnes,Sims,(716) 780-9901,agnes.sims@aol.com,170 Queen Lane ,Buffalo,NY,14215,1714319416.005987,csv,False
772,Latricia,Lindsey,Not available,latricia.lindsey@hotmail.com,288 Campfire Dr. ,Yorktown Heights,NY,10598,1714319416.005987,csv,False
773,Yolando,Wade,Not available,yolando.wade@hotmail.com,310 Wilson Ave. ,Massapequa,NY,11758,1714319416.005987,csv,False
774,Nenita,Mooney,Not available,nenita.mooney@hotmail.com,10 W. Bishop Street ,Lawndale,CA,90260,1714319416.005987,csv,False
775,Kermit,Hyde,Not available,kermit.hyde@hotmail.com,87 SE. Carson St. ,Patchogue,NY,11772,1714319416.005987,csv,False
776,Angelique,Merrill,Not available,angelique.merrill@gmail.com,8490 West High Noon Ave. ,South El Monte,CA,91733,1714319416.005987,csv,False
777,Ilda,Roberson,Not available,ilda.roberson@aol.com,8853 Lake St. ,Kingston,NY,12401,1714319416.005987,csv,False
778,Corrinne,Garrison,Not available,corrinne.garrison@yahoo.com,81 East Glenwood Ave. ,Victoria,TX,77904,1714319416.005987,csv,False
779,Major,Merrill,Not available,major.merrill@aol.com,78 Thatcher Court ,Astoria,NY,11102,1714319416.005987,csv,False
780,Ouida,Gregory,Not available,ouida.gregory@aol.com,7984 8th Street ,Merrick,NY,11566,1714319416.005987,csv,False
781,Tajuana,Riddle,Not available,tajuana.riddle@hotmail.com,24 St Margarets Ave. ,Bayside,NY,11361,1714319416.005987,csv,False
782,Ricki,Bullock,Not available,ricki.bullock@hotmail.com,79 Pennington Rd. ,Woodside,NY,11377,1714319416.005987,csv,False
783,Celestine,Kent,(717) 890-4260,celestine.kent@aol.com,697 Fordham Street ,Lancaster,NY,14086,1714319416.005987,csv,False
784,Debbra,Jacobson,Not available,debbra.jacobson@yahoo.com,8316 West Bedford Ave. ,Ballston Spa,NY,12020,1714319416.005987,csv,False
785,Kandis,Mills,Not available,kandis.mills@hotmail.com,64 Beechwood Drive ,Hamburg,NY,14075,1714319416.005987,csv,False
786,Wallace,Lane,Not available,wallace.lane@aol.com,901 Liberty St. ,South Richmond Hill,NY,11419,1714319416.005987,csv,False
787,Malisa,Mitchell,Not available,malisa.mitchell@msn.com,87 Ridgewood Court ,Mount Vernon,NY,10550,1714319416.005987,csv,False
788,Lilliam,Nolan,Not available,lilliam.nolan@msn.com,8976 Berkshire Court ,Copperas Cove,TX,76522,1714319416.005987,csv,False
789,Tad,Gardner,Not available,tad.gardner@hotmail.com,9745 E. Wilson St. ,Niagara Falls,NY,14304,1714319416.005987,csv,False
790,Petronila,Gallegos,Not available,petronila.gallegos@gmail.com,8053 Aspen St. ,Howard Beach,NY,11414,1714319416.005987,csv,False
791,Yun,Nelson,Not available,yun.nelson@hotmail.com,529 Durham Street ,Ballston Spa,NY,12020,1714319416.005987,csv,False
792,Edgar,Horn,Not available,edgar.horn@aol.com,7270 W. Cherry Hill Lane ,West Babylon,NY,11704,1714319416.005987,csv,False
793,Chantay,Maynard,Not available,chantay.maynard@gmail.com,7483 1st Ave. ,Elmhurst,NY,11373,1714319416.005987,csv,False
794,Donette,Mccarthy,Not available,donette.mccarthy@yahoo.com,500 NW. Maiden Dr. ,Redondo Beach,CA,90278,1714319416.005987,csv,False
795,Mariam,Miranda,Not available,mariam.miranda@aol.com,18 East Washington Avenue ,Franklin Square,NY,11010,1714319416.005987,csv,False
796,Rosalie,Coffey,Not available,rosalie.coffey@gmail.com,789 Amerige Dr. ,Upland,CA,91784,1714319416.005987,csv,False
797,Cathey,Lamb,Not available,cathey.lamb@msn.com,9621 Ryan Drive ,Bayside,NY,11361,1714319416.005987,csv,False
798,Alyse,Jacobson,Not available,alyse.jacobson@yahoo.com,10 West Devon Lane ,Massapequa Park,NY,11762,1714319416.005987,csv,False
799,India,Barron,Not available,india.barron@msn.com,834 W. Pleasant Rd. ,Huntington,NY,11743,1714319416.005987,csv,False
800,Cris,Dunn,Not available,cris.dunn@yahoo.com,1 Pawnee Street ,Pittsford,NY,14534,1714319416.005987,csv,False
801,Ophelia,Rodgers,Not available,ophelia.rodgers@gmail.com,133 Joy Ridge Drive ,Hopewell Junction,NY,12533,1714319416.005987,csv,False
802,Barrett,Sanders,Not available,barrett.sanders@aol.com,32 Hawthorne St. ,Longview,TX,75604,1714319416.005987,csv,False
803,Bernardina,Cooper,Not available,bernardina.cooper@msn.com,223 Glen Creek Ave. ,Whitestone,NY,11357,1714319416.005987,csv,False
804,Douglas,Richards,Not available,douglas.richards@hotmail.com,221 Arcadia Lane ,Valley Stream,NY,11580,1714319416.005987,csv,False
805,Phillis,Fowler,Not available,phillis.fowler@aol.com,8976 N. Hall Street ,Clifton Park,NY,12065,1714319416.005987,csv,False
806,Reyes,Merritt,Not available,reyes.merritt@yahoo.com,48 Lexington Rd. ,Staten Island,NY,10301,1714319416.005987,csv,False
807,Nathalie,Knowles,Not available,nathalie.knowles@aol.com,4 Cactus Street ,West Islip,NY,11795,1714319416.005987,csv,False
808,Vallie,Dixon,Not available,vallie.dixon@yahoo.com,85 E. Ann Drive ,Rowlett,TX,75088,1714319416.005987,csv,True
809,Elnora,Simpson,Not available,elnora.simpson@yahoo.com,7157 Shore Ave. ,Bellmore,NY,11710,1714319416.005987,csv,False
810,Ivelisse,Nixon,(281) 941-4933,ivelisse.nixon@aol.com,782 Boston Ave. ,Houston,TX,77016,1714319416.005987,csv,False
811,Shanti,Johnston,Not available,shanti.johnston@gmail.com,722 Alderwood Drive ,Staten Island,NY,10301,1714319416.005987,csv,False
812,Martha,Burgess,Not available,martha.burgess@msn.com,9631 St Margarets Lane ,Woodhaven,NY,11421,1714319416.005987,csv,False
813,Neville,Mcclain,Not available,neville.mcclain@yahoo.com,781 Buttonwood Ave. ,West Hempstead,NY,11552,1714319416.005987,csv,False
814,Ghislaine,Compton,Not available,ghislaine.compton@aol.com,8930 Princess St. ,Lindenhurst,NY,11757,1714319416.005987,csv,False
815,Leanna,Manning,Not available,leanna.manning@yahoo.com,39 E. Stillwater Ave. ,Hicksville,NY,11801,1714319416.005987,csv,False
816,Marshall,Johnson,Not available,marshall.johnson@yahoo.com,44 Greenview St. ,Vista,CA,92083,1714319416.005987,csv,False
817,Zelda,Pratt,(717) 428-4018,zelda.pratt@gmail.com,74 Trusel Drive ,Lancaster,NY,14086,1714319416.005987,csv,False
818,Joel,Wynn,(619) 210-6032,joel.wynn@aol.com,7 North Oak Ave. ,San Diego,CA,92111,1714319416.005987,csv,False
819,Yahaira,Robertson,Not available,yahaira.robertson@yahoo.com,142 Roehampton Dr. ,Endicott,NY,13760,1714319416.005987,csv,False
820,Sandy,Mills,Not available,sandy.mills@gmail.com,333 Olive Ave. ,Schenectady,NY,12302,1714319416.005987,csv,False
821,Cassidy,Clark,Not available,cassidy.clark@hotmail.com,9879 Old Kingston Road ,Astoria,NY,11102,1714319416.005987,csv,False
822,Kristy,Watkins,Not available,kristy.watkins@gmail.com,977 South Brook Ave. ,Howard Beach,NY,11414,1714319416.005987,csv,False
823,Tina,Bush,Not available,tina.bush@aol.com,8038 Bellevue Street ,Maspeth,NY,11378,1714319416.005987,csv,False
824,Veronika,Rollins,Not available,veronika.rollins@yahoo.com,94 Arnold Ave. ,Webster,NY,14580,1714319416.005987,csv,False
825,Kristel,Byrd,Not available,kristel.byrd@hotmail.com,9967 Piper Street ,Hicksville,NY,11801,1714319416.005987,csv,False
826,Shay,Stephenson,Not available,shay.stephenson@aol.com,9569 4th Lane ,Smithtown,NY,11787,1714319416.005987,csv,False
827,George,Pickett,Not available,george.pickett@msn.com,691 Rocky River St. ,Sunnyside,NY,11104,1714319416.005987,csv,False
828,Renato,Morton,Not available,renato.morton@msn.com,8526 Sherwood Street ,Mount Vernon,NY,10550,1714319416.005987,csv,False
829,Marcy,Rodriguez,Not available,marcy.rodriguez@gmail.com,97 Trusel Drive ,Lockport,NY,14094,1714319416.005987,csv,False
830,Edmund,Gaines,Not available,edmund.gaines@gmail.com,8643 Gartner St. ,Copperas Cove,TX,76522,1714319416.005987,csv,False
831,Lory,Berg,Not available,lory.berg@aol.com,64 Vine Drive ,Oswego,NY,13126,1714319416.005987,csv,False
832,Pamala,Fowler,Not available,pamala.fowler@gmail.com,399 Leatherwood St. ,Ballston Spa,NY,12020,1714319416.005987,csv,False
833,Leone,Emerson,Not available,leone.emerson@msn.com,460 Smith Store Ave. ,Whitestone,NY,11357,1714319416.005987,csv,False
834,Brain,Skinner,Not available,brain.skinner@hotmail.com,8676 Ketch Harbour Ave. ,Euless,TX,76039,1714319416.005987,csv,False
